cycle_number,voltage_mean,voltage_std,voltage_kurtosis,voltage_skewness,CC_Q,CC_charge_time,voltage_slope,voltage_entropy,current_mean,current_std,current_kurtosis,current_skewness,CV_Q,CV_charge_time,current_slope,current_entropy,SOH,RUL
1,3.462500221875,0.0406105748869331,0.42651048797314495,1.0017108466057358,0.18206310999999986,475.5718999999999,0.00011869374226558786,0.8301351351043694,0.2198829366666666,0.10823031227244431,-0.1697418395020991,0.933255794560885,0.013570000000000082,295.5109000000002,-0.0011710678174338162,0.8956465522256495,0.9392675454545453,566
2,3.461429327835052,0.04045275415388598,0.4830663098178847,1.0230576010057764,0.18367716999999995,480.70929999999953,0.00011605605141303643,0.8311460541084444,0.21730010115702475,0.10608177609206414,0.007003621431612039,1.012257406968833,0.01325490000000018,270.71579999999994,-0.001240315346281016,0.8765782314707193,0.9399320909090908,565
3,3.46059857244898,0.04079810797977571,0.598969652976213,1.0589570246700275,0.18533264999999988,485.7401000000009,0.00011893970749737524,0.825560403479444,0.2137074295454545,0.10604631910499368,0.3686771536565092,1.1315676654271005,0.013141300000000022,275.6754000000001,-0.0012022229435270535,0.8624507403225595,0.9402566363636363,564
4,3.460546115151515,0.041953392335346874,0.7578651601321766,1.1093733160111177,0.18486555000000016,487.95840000000135,0.00012697200083212743,0.8169027014092652,0.21950781594896332,0.10633331864928894,-0.1233830850015174,0.8944687135982226,0.014787999999999801,280.9332999999988,-0.001216649512553007,0.885499735586903,0.9406898181818182,563
5,3.459414542424242,0.041241848261187236,0.7315624353785681,1.099435863206925,0.1868818000000001,490.624600000001,0.00012375159101809966,0.8190920243856004,0.21260322657342653,0.10624390722428616,0.10272171291916843,1.0417894761359254,0.012993200000000149,255.71539999999914,-0.001308658899566772,0.8608694922040118,0.9406600909090909,562
6,3.4586518212121216,0.04069168743571561,0.6660629319673541,1.078365813709506,0.18693877999999997,490.79169999999795,0.00012110951036881775,0.8230055377485505,0.21152784958677684,0.10621585604802221,0.15687893359618377,1.0837857327344902,0.01348690000000019,270.7256000000016,-0.001228732546308636,0.8677032952584097,0.9409423636363635,561
7,3.4595578380000003,0.04250268596291032,0.8970506711114687,1.1505252734637346,0.18696879,493.6199000000015,0.00013275931256424763,0.8172990965625783,0.203253454876033,0.09959967658729943,0.7040706497774734,1.2285736550336885,0.013509999999999911,270.5637000000024,-0.0011383531945101902,0.8508060394510019,0.9409976363636362,560
8,3.4589820660000004,0.04211455047134516,0.8908408256849953,1.1483781385980802,0.18836006999999988,495.33740000000034,0.00013068256007999347,0.8172990965625783,0.20501791120129867,0.10052008351538488,0.7665327739120928,1.2344453358342862,0.013978899999999905,275.65799999999945,-0.0011290227887180832,0.850632144490495,0.9414165454545455,559
9,3.4584922440000003,0.04172265946813802,0.8260549250102933,1.128171966070054,0.1871749599999999,494.1445999999996,0.00012834633713600343,0.8172990965625783,0.2177836014876032,0.10868630087628003,-0.16816433267731723,0.9379136095716778,0.013493199999999872,270.4989999999998,-0.0012806755487877702,0.8765782314707193,0.9414469999999998,558
10,3.4581085250000005,0.04139410175952676,0.8038218726380952,1.1206547336723724,0.18796699000000006,494.9792000000016,0.00012667453148735666,0.8215344268849454,0.2132330418524871,0.11065293521489403,0.03035163071723712,1.0394026683787299,0.01258910000000002,260.52600000000166,-0.0013338437355439677,0.8519891618100822,0.9414699999999999,557
11,3.457726902,0.04120446793191876,0.7678660130516768,1.1108806005331253,0.1866125500000001,493.41100000000006,0.00012567261908846947,0.8221803114793486,0.2213835961038961,0.11072723096147533,-0.1264968592735638,0.9505624013435336,0.012012499999999982,275.59690000000046,-0.0012800869365540534,0.8838231826836178,0.9427299999999998,556
12,3.45770404,0.04081869052387445,0.6815068504293871,1.0846457691881313,0.18670926,493.71169999999984,0.0001224255905175013,0.8235178499934077,0.21793798831168829,0.10923085567692664,-0.17042089128640026,0.9504419487146147,0.012244200000000038,275.58030000000144,-0.0012610310925169877,0.8814347210513692,0.9423882727272727,555
13,3.458539752475247,0.04258459600622413,0.8981133900621794,1.1529424228142207,0.18571630999999988,495.10599999999977,0.0001336593571142538,0.8157772571350367,0.21961123295454543,0.10950205455390065,-0.06239374273006559,0.9729482547823411,0.012135500000000077,275.7138999999952,-0.0012624950366061142,0.8774951891073477,0.9428648181818182,554
14,3.4581919485148513,0.04219117850395179,0.8879916618573462,1.1485458104312378,0.18783476,497.8790999999983,0.00013078015910436113,0.8164167468324658,0.22059532360446568,0.11183818356465748,-0.18214584121523725,0.944779433106117,0.012325600000000048,280.6078999999954,-0.001269687328656517,0.8823304765456307,0.9429860909090909,553
15,3.458083940594059,0.04209618656885723,0.8677587751999156,1.142879186518062,0.1879637500000001,498.1049999999959,0.0001298291226262653,0.8164167468324658,0.21924069756493506,0.10719144389103341,-0.19759795972920946,0.9194041852422681,0.012046000000000001,275.63699999999517,-0.0012433831563958423,0.8877627146276391,0.943032,552
16,3.458237222,0.04183156916674824,0.8357733378656707,1.1311841697768505,0.18721882000000012,494.0836000000054,0.0001287945716098759,0.8157846125935821,0.21919932033057854,0.10786527911490719,-0.20919873626329144,0.9222902246048188,0.0117811000000001,270.6094000000012,-0.0012729134145493667,0.8870324392731977,0.9432244545454544,551
