cycle_number,voltage_mean,voltage_std,voltage_kurtosis,voltage_skewness,CC_Q,CC_charge_time,voltage_slope,voltage_entropy,current_mean,current_std,current_kurtosis,current_skewness,CV_Q,CV_charge_time,current_slope,current_entropy,SOH,RUL
1,3.8739596796657385,0.14094748060718942,-0.6413218934547071,0.548531449864804,1.639,1475.46,0.000322734296999837,0.9631336662330664,0.6415927164179104,0.7964200807517199,4.400822367312567,2.201103669328809,0.30600000000000005,1719.4800000000002,-0.0012441895776332656,0.7032314677810849,0.0555,1073
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5817455902306649,0.6091885257920986,4.798344586064017,2.0325007337216663,0.121,756.3000000000002,-0.0023187265470446367,0.702701879102442,0.2225,1072
3,4.1293875,0.04451070724489286,0.05428172953514121,-0.8185218003510245,0.163,147.1199999999999,0.0009980037253143812,0.9339672712334165,0.8744153277931671,0.9617039277089163,1.2971100496577703,1.5019912418010355,0.27,1111.9800000000005,-0.002582782571751632,0.7987333265951114,0.378,1071
4,4.054205541561712,0.08169715120289135,-0.6393711280695955,-0.30942388920914826,0.452,407.15999999999985,0.0006855008315418431,0.9443075856743186,0.8101731414868105,0.9094104090794448,1.8699389730742668,1.6416615321693648,0.289,1285.4399999999987,-0.0020734889118016295,0.7781885990865499,0.456,1070
5,4.016178937381405,0.09858818596077318,-0.9453319664933666,-0.08091350987778997,0.601,541.3199999999997,0.0006274508178003444,0.96794428058736,0.7817259651778956,0.888021372541478,2.172075004241197,1.7113259560437861,0.29500000000000004,1357.619999999999,-0.0018997277477735253,0.767058278828972,0.5115,1069
6,3.952274704656011,0.12848104977960112,-1.1360379602670279,0.10570743416977196,0.821,1478.2200000000012,0.00030042459546118837,0.9797764594253442,0.5036910060975609,0.45322230197417174,1.0869872878803966,1.3961001264998398,0.18799999999999994,1347.0600000000013,-0.0010319165373977415,0.8375773952902903,0.971,1068
7,3.8704841155234657,0.14525218420487598,-0.6895001433999726,0.4889057584175628,1.582,1423.920000000002,0.0003456963245633981,0.9718908501857652,0.6698012010113781,0.8100103072909599,3.9549532560394987,2.10675284734246,0.30200000000000005,1625.8199999999997,-0.0013628705742763404,0.7206783897026805,0.556,1067
8,3.9725470170454544,0.11505822024150807,-1.074644491886294,0.17284679521424198,0.803,722.4599999999991,0.0005482352657246428,0.9723620269721533,0.7472257163323783,0.862110631644702,2.590670420125221,1.8060438782667483,0.29700000000000015,1434.4199999999983,-0.0017233539034751046,0.7533159078375988,0.6005,1066
9,3.9573701030927837,0.11966457479078897,-1.0589974055172735,0.2617176625334317,0.886,797.1600000000035,0.0005152934042728105,0.9685350328154161,0.7493350463954318,0.8643519984974796,2.6210003218002464,1.8116791225130209,0.29899999999999993,1440.239999999998,-0.0017203789223817737,0.754542565661491,0.6225,1065
10,3.9501931119311187,0.12155581124760173,-1.0487288508268466,0.3075787105940134,0.928,835.560000000005,0.0004986129689289728,0.9720474200797169,0.7431396025550037,0.8571822992211967,2.6620485531219664,1.8201239101275521,0.29900000000000004,1447.6199999999953,-0.0016948623540626129,0.7524673645642446,0.645,1064
11,3.9430895417156284,0.12336009621248856,-1.023827640410853,0.3441524888392648,0.971,874.560000000005,0.00048237901010054856,0.9698082383752522,0.7414274717514124,0.8557049903045141,2.7225622882446956,1.8322073667053531,0.30000000000000004,1456.020000000004,-0.0016809749323863663,0.7522975912216635,0.667,1063
12,3.8959152351738244,0.14593258473333615,-1.0721846640279948,0.36468999422137155,1.119,2012.760000000002,0.00024832925071456043,0.9740174746479642,0.49402152875175315,0.44571006751818476,1.2399182197896312,1.4321291021652223,0.20100000000000007,1466.4000000000015,-0.000928513406416429,0.8316191986569945,0.9745,1062
13,3.867820916905444,0.14597744807714536,-0.6876615391154712,0.4980853357335904,1.592,1432.5599999999977,0.00034534262948215304,0.97220072542312,0.6730243467176544,0.8102746821396761,3.939214177097849,2.10105955528528,0.30000000000000004,1609.979999999996,-0.0013802577399149995,0.723054070407056,0.6895,1061
14,3.9300509635974303,0.12668553058382903,-0.9618851056111231,0.41200498058364643,1.064,957.6599999999889,0.0004507819677941987,0.9650303883922564,0.731693125,0.845790657296928,2.90760216142593,1.87027256022239,0.30000000000000004,1477.3199999999924,-0.0016310673397368968,0.749526803686692,0.7115,1060
15,3.9241994840041277,0.1280419151483507,-0.931235661856789,0.43337587849888376,1.1030000000000002,993.3600000000006,0.0004386860718960637,0.96342289460589,0.7280552104899931,0.8437146684328193,2.989219955560536,1.8874338615074888,0.30099999999999993,1486.2599999999948,-0.001613218492314901,0.747909970323903,0.756,1059
16,3.91330965583174,0.13080475538403644,-0.8672078060992372,0.470529832209546,1.1920000000000002,1072.4400000000023,0.0004141639820742405,0.9601682354067899,0.7175779211956521,0.8362825737610278,3.172158115765124,1.9280380374677142,0.2999999999999998,1510.5,-0.0015641623243811496,0.7437992263272917,0.767,1058
17,3.9103672607879925,0.13167593014564097,-0.8512123651867882,0.47645242366916923,1.2140000000000002,1092.7200000000012,0.00040884220882613653,0.9594247386666307,0.7130594576271186,0.8306366976017198,3.2177823286466722,1.9374994601908173,0.29899999999999993,1512.4199999999983,-0.0015502126723432083,0.7423237963420195,0.7785,1057
18,3.864078696207925,0.15259591311781645,-0.9186000521496753,0.4969182752160073,1.338,2409.0599999999977,0.00021523848459014349,0.9721822207945668,0.4908980985915492,0.44272600417684393,1.2689975074689084,1.4381214679321082,0.19799999999999995,1455.6600000000035,-0.0009284522352864181,0.8298669251923473,0.981,1056
19,3.865224253200569,0.1468505107739379,-0.6867145792673979,0.5054551071901578,1.602,1441.7999999999884,0.00034521023480521453,0.9731374134830167,0.678461384217335,0.8078393733867769,3.852039130267081,2.0775242434105614,0.29800000000000004,1585.6800000000076,-0.0014064073619534387,0.7273888926404134,0.7895,1055
20,3.90501416967509,0.133410851069017,-0.8231075391035412,0.48996317719429777,1.262,1136.4599999999919,0.0003977554347398026,0.957973566853307,0.7094145172180959,0.8284738105754329,3.3100440474950696,1.956188328920372,0.29900000000000015,1517.8800000000047,-0.0015361895089210996,0.740690294238989,0.8005,1054
21,3.9018139804096172,0.1344394006659981,-0.8004714892000191,0.4855316929939185,1.284,1155.179999999993,0.00039437125754229264,0.9502623481557804,0.7095862957937585,0.8287380317181087,3.327731967773481,1.9592137909691252,0.29800000000000004,1515.960000000021,-0.0015382548641216154,0.7407777445102226,0.8005,1053
22,3.9017198752228173,0.13427949298460312,-0.806324729849492,0.4915519007709033,1.282,1154.2200000000012,0.0003942895843832535,0.9577024738356511,0.7108709436524101,0.8298366261160941,3.3116223013756576,1.9556923445753729,0.29900000000000015,1514.6999999999825,-0.0015428378873479903,0.7413229098657954,0.8005,1052
23,3.8585420463960225,0.1538553730195989,-0.8897538559496603,0.5163329246556203,1.381,2485.079999999987,0.00021011122584038632,0.9733927058549842,0.49121002132196157,0.44306696154212427,1.259229302540426,1.4356425643516628,0.19700000000000006,1447.5,-0.0009352797855739652,0.8298484407389027,0.9865,1051
24,3.8633911221590904,0.14746220519485295,-0.6852593585158062,0.5112664289244417,1.61,1448.5200000000186,0.0003449017410469666,0.9736774447231202,0.6871581746552856,0.8126577392078612,3.7360159220656968,2.048993164789181,0.29800000000000004,1567.3800000000047,-0.0014394462284316387,0.7316673073413801,0.8005,1050
25,3.9011164590747325,0.13456961687486457,-0.8003087223503909,0.4864841616469388,1.285,1156.7399999999907,0.00039419101189708104,0.9477914984141367,0.710930763983629,0.8269028592917117,3.263918309589446,1.9439706981245792,0.29700000000000015,1508.2200000000012,-0.001547376073451544,0.7419246460320033,0.8005,1049
26,3.901249108734403,0.13461776463364236,-0.8076130263031174,0.4913210012771027,1.2830000000000001,1154.820000000007,0.0003950841365442493,0.9578895591432004,0.7144295485636115,0.8300829312549329,3.235111253615269,1.9373225719932883,0.29800000000000004,1504.2600000000093,-0.0015588097229742926,0.7433575119408369,0.8005,1048
27,3.9008274265360634,0.13497292392126736,-0.8018995270840437,0.4821136099665751,1.284,1155.359999999986,0.0003958626288212925,0.947904051651961,0.715080027359781,0.8307541786205774,3.231996832713299,1.9363059189685765,0.29800000000000004,1503.4799999999814,-0.0015611238692576246,0.7436505446087094,0.8005,1047
28,3.900817736185383,0.13472233803232977,-0.808308628079295,0.48799048221436453,1.282,1154.1000000000058,0.0003956508912245899,0.9580335488068914,0.7142126799177521,0.8278531470681949,3.2109049300994297,1.9313188521168838,0.29800000000000004,1500.8999999999942,-0.0015600391432167558,0.7439830178417847,0.8005,1046
29,3.8578958972233734,0.15401748887010672,-0.8911898039454518,0.5161693407609262,1.3800000000000001,2484.1199999999953,0.00021039320154107725,0.9737939626082212,0.49281862464183385,0.44416883742596047,1.2267983545254584,1.428112699649881,0.19700000000000006,1435.5,-0.000945543153685734,0.830894985876891,0.991,1045
30,3.862223120567376,0.14750020516103546,-0.6824187680807192,0.5146892610660114,1.613,1451.2200000000012,0.0003443115610907997,0.9740190713961598,0.6894608695652173,0.8114212076595718,3.671874592150427,2.0329685498924834,0.29900000000000015,1561.6199999999953,-0.001446922355083093,0.7333396935266396,0.8005,1044
31,3.9009872,0.13495394105442418,-0.8004154143493678,0.48549008837680735,1.286,1157.3399999999965,0.0003951754059252948,0.9493194983384101,0.7155735072065889,0.8285871843437109,3.191620711354826,1.9264083094400637,0.29800000000000004,1499.640000000014,-0.0015640030673255804,0.7442687680984605,0.8005,1043
32,3.9005688334817448,0.13511786288614716,-0.8006743794402169,0.48241700421198114,1.284,1155.5400000000081,0.00039625824924052684,0.9498450684405333,0.7169305631868131,0.830301967356769,3.173838794859475,1.9223146424095268,0.29800000000000004,1498.0799999999872,-0.0015695668598832506,0.7446465962218644,0.8005,1042
33,3.900634076717217,0.13483722845351817,-0.807870685997877,0.48824641672507624,1.282,1153.8000000000175,0.0003960537603537805,0.9582232674706971,0.7179471516815374,0.8323955066465442,3.1807058686928853,1.923727099736636,0.29900000000000015,1499.0400000000081,-0.0015728369364249079,0.7448311189333278,0.7895,1041
