cycle_number,voltage_mean,voltage_std,voltage_kurtosis,voltage_skewness,CC_Q,CC_charge_time,voltage_slope,voltage_entropy,current_mean,current_std,current_kurtosis,current_skewness,CV_Q,CV_charge_time,current_slope,current_entropy,SOH,RUL
1,3.8711613668061364,0.14453132389446247,-0.689985956531646,0.5152852481926732,1.6380000000000001,1474.2,0.0003319583994093901,0.9686047891886709,0.6918014084507041,0.8204468335297672,3.753143267401035,2.063482691399257,0.29500000000000015,1532.5200000000002,-0.0014780648931695185,0.7353078018158089,0.9465,418
2,3.872432344428365,0.1465147925453793,-0.7425161039720836,0.46829761834161876,1.5790000000000002,1420.7999999999993,0.00035027148993321133,0.9729656379559558,0.6852039972899728,0.8114266632093511,3.8800513090490947,2.0883898573062503,0.2889999999999999,1516.6200000000008,-0.0014733912950570605,0.7335274194182809,0.9475,417
3,3.8722359104046244,0.14653281960023448,-0.7452384023470984,0.4687361415350258,1.581,1422.2399999999998,0.0003499710606612067,0.9738100843144376,0.6898064802182812,0.8119653981465773,3.809254019767061,2.071615272535142,0.2879999999999998,1505.5800000000017,-0.0014897892287269396,0.7364381193169427,0.949,416
4,3.871476823104693,0.14668283966547618,-0.7455503085735904,0.46904323025968386,1.582,1423.739999999998,0.00034990670493043253,0.9736706783437078,0.6949479452054794,0.8159431540577811,3.771671830548261,2.0620408563277466,0.29000000000000004,1500.0600000000013,-0.0015057373708232814,0.7388657564813766,0.9505,415
5,3.871047766570605,0.14698404237080584,-0.7457390849505252,0.47305383319222316,1.5850000000000002,1425.9000000000015,0.00035001499856320283,0.9742450695932219,0.6972328983516484,0.8164856688974356,3.741763812259526,2.054327992894829,0.2889999999999999,1496.760000000002,-0.001513550436705382,0.7402318910287976,0.9515,414
6,3.8703014409221903,0.14700184157167454,-0.7409773238426007,0.4771166674880733,1.586,1427.4000000000015,0.0003496962570113786,0.9737754965899625,0.7002448726772195,0.8175761785276036,3.706281852826251,2.0460279225089097,0.2909999999999999,1494.1200000000026,-0.001520047593808694,0.7418812225776736,0.9525,413
7,3.8696804457225022,0.1471157861625273,-0.7371044880754449,0.4804943135466512,1.588,1428.6600000000035,0.0003495582285324277,0.9736402803471765,0.7019904269972453,0.8171983890180762,3.696358646467597,2.0407626446248837,0.2909999999999999,1491.7799999999988,-0.0015248943101426752,0.7427958759826327,0.9535,412
8,3.8695294964028775,0.14708785895173707,-0.7403805311107203,0.4810066168435999,1.5870000000000002,1429.0800000000017,0.00034938799457383827,0.9742604161654721,0.704428610919143,0.8179759236073636,3.6365464107547165,2.028821242953797,0.2899999999999998,1486.8600000000006,-0.0015339896726565435,0.7441261002089264,0.955,411
9,3.8687739224137934,0.14721709977732408,-0.7343365593150466,0.48432836448427585,1.59,1431.0000000000073,0.00034923256490072835,0.9739134153425657,0.7061191135734073,0.8171505745526095,3.586879405077404,2.0168271497143984,0.2899999999999998,1483.3799999999974,-0.0015391351371681745,0.7450827254343723,0.956,410
10,3.8683898706896547,0.14747670940946409,-0.7367110960867542,0.4834937982026281,1.5910000000000002,1432.4400000000023,0.00034942001382195435,0.9737969001777718,0.7112405726256984,0.8196266965004031,3.530973281162769,2.0042176027081826,0.2909999999999999,1473.0,-0.0015586285988733973,0.7479195419718814,0.9535,409
11,3.8717185425685425,0.1462793519891983,-0.7431354317410181,0.4774758699509295,1.585,1426.199999999997,0.0003483313222247859,0.9730490177678928,0.6885193075898801,0.8089053078751848,3.941777451302107,2.0956773008200877,0.29499999999999993,1544.520000000004,-0.0014437554642127196,0.7360232984089371,0.9555,408
12,3.868868933428776,0.1472591609900547,-0.7353573006472067,0.4864521193418263,1.592,1432.6800000000076,0.0003488291909903183,0.9735811894824258,0.7047517525773196,0.8138107596440348,3.6164598127227405,2.019925574463637,0.2909999999999999,1490.7599999999948,-0.0015269417923784165,0.7450457487987245,0.958,407
13,3.868100071428571,0.1475340625308506,-0.7337818867705259,0.48648161596373163,1.593,1434.300000000003,0.0003491144795647379,0.9740582415310423,0.7096876891334251,0.81997275846078,3.5782993148686497,2.0127814850034245,0.29400000000000004,1489.800000000003,-0.0015412928198891575,0.7466938947740315,0.959,406
14,3.867774124374553,0.14731773133321804,-0.7312127791996526,0.4899665857464718,1.594,1434.6600000000035,0.0003484948690253034,0.9736490496406127,0.7111563837129055,0.8196112736401774,3.546737310737594,2.0047819176693555,0.2929999999999999,1486.1399999999994,-0.0015454496009460398,0.7475204202077467,0.96,405
15,3.8671493932905068,0.1476816731593045,-0.7275576885527952,0.4924033906234971,1.596,1436.6399999999994,0.00034887258264183757,0.9738829308367657,0.7150355263157894,0.8226886646634293,3.4994216791940094,1.9934935075921427,0.29400000000000004,1480.5599999999977,-0.0015617431510776924,0.7490953736561984,0.961,404
16,3.8668695931477517,0.14771616200544904,-0.7301954622345228,0.4946733985802236,1.597,1436.8800000000047,0.0003488035125058864,0.9742622136536605,0.718422446143155,0.825332242235217,3.4522668047740757,1.9835184924176406,0.29400000000000004,1475.1600000000035,-0.0015741817135468126,0.750712484127019,0.9615,403
17,3.8664235378031386,0.14761506982306,-0.7260616886099442,0.4947188290441125,1.598,1437.8399999999965,0.00034822861761162305,0.9740942731630806,0.7184596100278552,0.8230081003565705,3.414334301691053,1.9733694052384947,0.2929999999999999,1471.0799999999872,-0.001577476104677892,0.750881264191306,0.9625,402
18,3.866380470420528,0.14777943420261502,-0.7235213373371461,0.4982904655442915,1.599,1439.0999999999913,0.00034829634566806785,0.9736442971085235,0.7204717770034843,0.8253558004358413,3.4094633961523577,1.9725523714103927,0.29400000000000004,1471.020000000004,-0.0015815833050499498,0.7516506867108189,0.963,401
19,3.8663866001425515,0.1477076799209154,-0.7265733013386173,0.4992417868679242,1.5990000000000002,1438.62000000001,0.00034825972031386006,0.9741502594309578,0.7204883461270063,0.8238158723568352,3.3748083693531683,1.9652653626612795,0.2929999999999999,1469.5800000000017,-0.0015833516828867977,0.7520407384806185,0.9635,400
20,3.8661330719885956,0.14769552935172015,-0.7240876347988516,0.49987402033230033,1.599,1439.1600000000035,0.00034809808383726235,0.974337710266277,0.7232690160502443,0.8271568898811591,3.3673373377576263,1.9628028568121942,0.29499999999999993,1468.7999999999884,-0.0015911701577950895,0.7531887279417537,0.964,399
21,3.8664713876967096,0.1476812995081472,-0.7263536219832516,0.4975228356561721,1.598,1437.8399999999965,0.00034842615084423233,0.9744109807080596,0.7180926541926541,0.8213132342747332,3.4147206314194225,1.972884087816646,0.29600000000000004,1484.6399999999849,-0.0015597814114318483,0.7512160933193648,0.965,398
22,3.8656817726947823,0.14768914161243288,-0.7204463618451231,0.5010437162679966,1.6,1439.5199999999895,0.0003479996039071651,0.9739675180141782,0.7203214881780251,0.8235149879108813,3.383626223716851,1.965691559371411,0.29600000000000004,1478.9400000000023,-0.0015719209822336764,0.7517657195228542,0.966,397
23,3.8652432142857145,0.14793460032225683,-0.7220798674678983,0.5009084170502658,1.6010000000000002,1440.4800000000105,0.0003483218611999104,0.9741743248485067,0.7249011212333567,0.8263207670904618,3.305232270340028,1.9480237103383709,0.29499999999999993,1468.4400000000023,-0.0015935586154988118,0.7540505707600796,0.9665,396
24,3.865081584582441,0.14794511724884,-0.7192246218494258,0.5032697441163844,1.6010000000000002,1441.2599999999802,0.0003481627652721247,0.9744318893193853,0.7282205758426967,0.8298033588053858,3.286272179318652,1.9431144937511975,0.29600000000000004,1464.1199999999953,-0.0016058199586859907,0.7553205184002776,0.967,395
25,3.865091428571428,0.14773552547574054,-0.7167154381661258,0.5037248852335912,1.6,1440.4199999999837,0.00034786646385070953,0.974033949105545,0.7257956643356643,0.8273733653843705,3.291043441943918,1.94396531562415,0.29600000000000004,1471.2599999999802,-0.0015937584826593424,0.7540913261548203,0.9675,394
26,3.8649011420413997,0.14788656936549313,-0.7158324692780726,0.5058037786475836,1.601,1441.4400000000023,0.0003479377090152761,0.9743492880620785,0.7298843288826422,0.8309819157588436,3.2389675109145744,1.932741256627322,0.29699999999999993,1463.2799999999988,-0.0016114338870643332,0.7556321412470304,0.9685,393
