cycle_number,voltage_mean,voltage_std,voltage_kurtosis,voltage_skewness,CC_Q,CC_charge_time,voltage_slope,voltage_entropy,current_mean,current_std,current_kurtosis,current_skewness,CV_Q,CV_charge_time,current_slope,current_entropy,SOH,RUL
1,3.9020741486268173,0.13439382006224415,-0.34277057905796227,0.10485916906115862,2.059777825091557,6179.997900000002,7.321486997434547e-05,0.9523298857742851,0.29162713936842105,0.2762777284633213,1.1419680855780028,1.410111084497096,0.22747553763082573,2835.314299999998,-0.00029684682328134254,0.8331185299964464,1.010831882224873,1025
2,3.9020741486268173,0.13439382006224415,-0.34277057905796227,0.10485916906115862,2.059777825091557,6179.997900000002,7.321486997434553e-05,0.9523298857742851,0.29162713936842105,0.2762777284633213,1.1419680855780028,1.410111084497096,0.22747553763082573,2835.314299999998,-0.00029684682328134286,0.8331185299964464,1.010831882224873,1024
3,3.9012959092382498,0.13486043579700696,-0.3350029454656416,0.09119409921402943,2.0530690084396648,6159.999499999998,7.369324630251677e-05,0.9524630680324536,0.29106080439285714,0.2738038700413983,1.0920786498426809,1.3960285696836408,0.22304729442629112,2789.070200000002,-0.00030002486921902805,0.8342967047017149,1.0102114870792132,1023
4,3.9010680988654785,0.1349915877291061,-0.3360654229354898,0.09325564920710407,2.0531226888972505,6159.999400000001,7.376948661183212e-05,0.9523637362202296,0.2901077511469534,0.2733357660841742,1.0930844148502974,1.3969415999961898,0.22140395509979793,2771.1440000000002,-0.0003005469252159093,0.8332424935080561,1.0097833880684863,1022
5,3.900814397082658,0.13515448125302953,-0.3383734282853217,0.09545361469289547,2.053081527784586,6159.99960000001,7.386616265291491e-05,0.9522870258352032,0.2905760890252708,0.27303989958973257,1.0723326849906307,1.3913030556547203,0.2202328238288067,2756.029500000004,-0.0003026112387317748,0.8353567888289918,1.0094159559110525,1021
6,3.900814397082658,0.13515448125302953,-0.3383734282853217,0.09545361469289547,2.053081527784586,6159.99960000001,7.386616265291505e-05,0.9522870258352032,0.2905760890252708,0.27303989958973257,1.0723326849906307,1.3913030556547203,0.2202328238288067,2756.029500000004,-0.00030261123873177577,0.8353567888289918,1.0094159559110525,1020
7,3.9003303198707595,0.1347469473590177,-0.34436803107364433,0.10932384210311263,2.059746794783221,6179.999199999991,7.341600037419902e-05,0.9523383806369173,0.2914385360363636,0.2743052139330956,1.0896891402034061,1.3945662183058594,0.21922522571836023,2734.4021000000066,-0.0003061529885720313,0.8335660644263345,1.0091480895602565,1019
8,3.9003284366883113,0.13488938391832733,-0.34121989165032307,0.10168765129617215,2.049775149901579,6150.0008999999845,7.3848755566939e-05,0.9527655070746308,0.2928428010989011,0.2754992892419493,1.0920049838608143,1.3944572481758226,0.2187384987356249,2719.899700000009,-0.0003097563993264589,0.834460889262108,1.008591715616251,1018
9,3.900376987012987,0.13500450047803372,-0.34239624326469453,0.10435483248970599,2.0497117945425285,6149.998800000001,7.391449435512517e-05,0.9527371947215554,0.2918872288235294,0.2740693082331835,1.0737615103068707,1.390194652140495,0.21715845799732536,2705.433799999999,-0.00030945074409098833,0.8352787809320266,1.0081736699553705,1017
10,3.90027749512987,0.1350209644339228,-0.3426272657232565,0.10582833100532893,2.0497940720366175,6150.000300000014,7.392188498408368e-05,0.9527264713875244,0.29190379804428046,0.2743831944260269,1.075579282803088,1.3903144889894345,0.21631672039854433,2692.734300000011,-0.00031095732691206523,0.834171288026832,1.0079232764539707,1016
11,3.90027749512987,0.1350209644339228,-0.3426272657232565,0.10582833100532893,2.0497940720366175,6150.000300000014,7.392188498408397e-05,0.9527264713875244,0.29190379804428046,0.2743831944260269,1.075579282803088,1.3903144889894345,0.21631672039854433,2692.734300000011,-0.0003109573269120672,0.834171288026832,1.0079232764539707,1015
12,3.90022963592233,0.1346196463010829,-0.3489127388324351,0.12291681314128894,2.056439361524839,6169.99960000001,7.347041325670492e-05,0.9527252331830838,0.2905146921771218,0.27312159038591677,1.0672043878000865,1.388950550013303,0.21527691174337082,2690.9021000000066,-0.00030956190376418217,0.8345390055691545,1.00761726288783,1014
13,3.8999438311688315,0.1351836648948773,-0.3413973203125784,0.1052559900892485,2.0497223832481106,6150.0,7.400969955249504e-05,0.952806530864928,0.2919794599628253,0.27419664593537457,1.0678843719473239,1.3879449740175458,0.21479301287075714,2675.1865999999573,-0.00031316768915105257,0.835134875086776,1.00710366400188,1013
14,3.900054946428572,0.13526858076750137,-0.3429731902119699,0.10776682517312385,2.049781575009066,6149.9995000000345,7.405917681137864e-05,0.952640726145833,0.2945884493680297,0.2780628830481162,1.1059885459155083,1.397693186400093,0.21670489495347667,2673.628299999982,-0.0003171939344429419,0.8343311855637158,1.0067808521829145,1012
15,3.8999898035714287,0.13535327151723472,-0.34473478621199005,0.1085305520476201,2.0497480916263466,6150.0010000000475,7.411166004951711e-05,0.9527412949373758,0.29562865692883894,0.27795857153110926,1.0830647292078748,1.3909857509266446,0.2159208111636577,2659.6628999999957,-0.0003197454872616724,0.8356765340145912,1.0064434642189202,1011
16,3.8999898035714287,0.13535327151723472,-0.34473478621199005,0.1085305520476201,2.0497480916263466,6150.0010000000475,7.411166004951646e-05,0.9527412949373758,0.29562865692883894,0.27795857153110926,1.0830647292078748,1.3909857509266446,0.2159208111636577,2659.6628999999957,-0.00031974548726166913,0.8356765340145912,1.0064434642189202,1010
17,3.899625993517018,0.13449337641519155,-0.3494034315609986,0.12182325205258858,2.0530605332510907,6160.001800000027,7.352782255920955e-05,0.9528761793039765,0.2945425090636704,0.2768852081549488,1.078720398788617,1.3900456391632905,0.21507044904883132,2656.3245999999926,-0.000318547203527396,0.8365083759451011,1.0062398766522702,1009
18,3.9002801398373985,0.1350813922932854,-0.3469992266726747,0.11674851186856457,2.046479013765366,6140.000400000019,7.408312300129712e-05,0.9529260756066017,0.2950676627443609,0.2775479648211949,1.0815776800253714,1.3904982556508634,0.21462787355193624,2645.3822999999975,-0.0003205097306955785,0.8364516257361057,1.0057762119139537,1008
19,3.899825685667752,0.1347803817524819,-0.3462525810639181,0.1151893563592017,2.0430825334914298,6130.001799999969,7.403951285317418e-05,0.9528285751407206,0.29364059093984957,0.2764173054349359,1.0779007867163273,1.3902482621567007,0.21351386703038333,2640.9047999999602,-0.00031918402907329686,0.8357290918841743,1.0054535201190498,1007
20,3.8999126905537462,0.13477788187904924,-0.34647536349381136,0.11573650718819656,2.0431468056822792,6130.000100000005,7.40381633875775e-05,0.9528285751407206,0.2936351230943397,0.27605435908345594,1.075126440944958,1.3890004732399497,0.21275125687430174,2635.214699999953,-0.0003200280778789419,0.8360800096584641,1.005194464451447,1006
21,3.8999126905537462,0.13477788187904924,-0.34647536349381136,0.11573650718819656,2.0431468056822792,6130.000100000005,7.403816338757696e-05,0.9528285751407206,0.2936351230943397,0.27605435908345594,1.075126440944958,1.3890004732399497,0.21275125687430174,2635.214699999953,-0.0003200280778789394,0.8360800096584641,1.005194464451447,1005
22,3.899617056726095,0.13473434382481791,-0.3518167319761134,0.12634387594598104,2.0531111278448755,6159.999099999957,7.36619930226439e-05,0.9529070853674665,0.29368756617424246,0.27506525979635243,1.0549161140678942,1.3830649055549833,0.2120377663766866,2629.7569999999832,-0.0003203543748475487,0.83689122252177,1.001182044652625,1004
23,3.9001556482084694,0.13510889617151484,-0.3538298183048547,0.12475608341819261,2.043024899712531,6130.000100000005,7.423128871428885e-05,0.9527978447868034,0.29662207630769233,0.2778533003696795,1.051125283254331,1.3809822040560638,0.21088294797098772,2589.137999999977,-0.0003287232514158463,0.8390029728601147,1.0041827922091247,1003
24,3.8997915895765476,0.13508247700468165,-0.35130278447108276,0.11956185324601941,2.0430790472338947,6130.001500000013,7.4214872662271e-05,0.9528318646040145,0.293478887164751,0.27471596421048505,1.0354527148389412,1.377667586388064,0.20935077340505304,2591.830100000021,-0.00032388851815542995,0.8374323393810121,1.0042127581744063,1002
25,3.8998656319218243,0.13509934809791252,-0.35082055753497077,0.11805735404777876,2.04305377503723,6129.999300000025,7.422383504641767e-05,0.9529109486910214,0.29334645444444446,0.27468706501017004,1.0383841605788344,1.3786823584505206,0.209243888287995,2591.192400000058,-0.00032380493188181343,0.8374323393810121,1.0039725805509707,1001
26,3.8998656319218243,0.13509934809791252,-0.35082055753497077,0.11805735404777876,2.04305377503723,6129.999300000025,7.42238350464188e-05,0.9529109486910214,0.29334645444444446,0.27468706501017004,1.0383841605788344,1.3786823584505206,0.209243888287995,2591.192400000058,-0.0003238049318818124,0.8374323393810121,1.0039725805509707,1000
27,3.8995635931928683,0.134913172651443,-0.35386707206102885,0.12729252455845147,2.053059155763724,6160.000799999922,7.37636923098683e-05,0.9528344782902299,0.29352626632183904,0.27434872731380916,1.0306806562701203,1.3765652443974523,0.20949289496497547,2599.421800000011,-0.00032347349383515166,0.8381126824947259,1.0039865411056714,999
28,3.899772713355049,0.13515885038929998,-0.3471328406930234,0.11445342333943694,2.0431277585372922,6130.0021000000415,7.424805322269074e-05,0.9526972326107825,0.29416722011538465,0.27484552598008744,1.029662749615139,1.3754924546673002,0.20912225505169513,2588.6883999999845,-0.0003253879111786183,0.8383790688141172,1.0036135010429479,998
29,3.899831983713355,0.13525212693956695,-0.34937447959138934,0.1165283071861823,2.043059185925525,6130.001099999994,7.430473164703183e-05,0.952716258281059,0.29657658919540236,0.278881647335373,1.0805726087284686,1.3892097492764643,0.21157734401282502,2591.903500000015,-0.0003283443683834394,0.8367136587075008,1.0032803215696282,997
30,3.8999392752442996,0.1352457528894484,-0.34905328836596405,0.117196713207032,2.043095208292976,6130.0002000000095,7.429954093533879e-05,0.952716258281059,0.296805285,0.27861637363571884,1.0654864189932916,1.3849250676095641,0.21099819217100535,2587.8715000000084,-0.00032946158684446573,0.8372065756296541,1.003012541779583,996
31,3.8999392752442996,0.1352457528894484,-0.34905328836596405,0.117196713207032,2.043095208292976,6130.0002000000095,7.429954093533849e-05,0.952716258281059,0.296805285,0.27861637363571884,1.0654864189932916,1.3849250676095641,0.21099819217100535,2587.8715000000084,-0.0003294615868444673,0.8372065756296541,1.003012541779583,995
32,3.899420418831169,0.1346603335988228,-0.35153590567244963,0.12528078975131557,2.0497484696743586,6149.999000000069,7.374140451128936e-05,0.9528409621120134,0.2957198819615385,0.27686385608973896,1.0496095768543912,1.3806146969221116,0.2101977769839185,2586.6184999999823,-0.0003275878225976983,0.8384285946536518,1.0028153778559676,994
33,3.8999993778501634,0.13530820834422863,-0.3482285399092686,0.11586457198368166,2.043016102939652,6130.00159999996,7.433267349083713e-05,0.9528869315226728,0.29675717339768337,0.27824216649272,1.0585442262936224,1.3827322686431265,0.21007596403225515,2573.1487999999663,-0.00033042482324795023,0.8390732599710033,1.002330361037812,993
34,3.8999681158238166,0.13503955585265978,-0.3475593774119652,0.11389780190387684,2.039763597205661,6119.999599999981,7.430812458369278e-05,0.9527229853176431,0.29369578546153846,0.2755493286506282,1.0478172706387037,1.3808728361838734,0.20867936817927868,2582.0701000000117,-0.0003259800876682867,0.836130027988839,1.0019848382683714,992
35,3.900182882544861,0.13513279926520758,-0.34902582827947803,0.11477151716378474,2.0397269248804455,6119.998900000006,7.436334055431571e-05,0.9527071554436733,0.29341434216216217,0.27418681441706794,1.019388328478195,1.3734090226935318,0.20770138511553604,2572.7313999999315,-0.0003259410584813539,0.8390732599710031,1.0015721732606118,991
36,3.900182882544861,0.13513279926520758,-0.34902582827947803,0.11477151716378474,2.0397269248804455,6119.998900000006,7.436334055431749e-05,0.9527071554436733,0.29341434216216217,0.27418681441706794,1.019388328478195,1.3734090226935318,0.20770138511553604,2572.7313999999315,-0.0003259410584813568,0.8390732599710031,1.0015721732606118,990
37,3.899831821428571,0.13483122401567377,-0.35316290092308655,0.12756794102554042,2.0496524249857826,6149.9985999999335,7.38397562216059e-05,0.953095951332044,0.2934830803474904,0.2740962841321899,1.018662819887572,1.373011571409058,0.2077474781109192,2572.3861000000034,-0.0003258704430542878,0.8390732599710031,1.0015109422965462,989
38,3.9001536182708,0.1352188750755862,-0.34857961247349856,0.11423744695949385,2.0397343470998526,6120.0014000000665,7.441022712132591e-05,0.9526433081095863,0.29690260455598455,0.2789673082622696,1.0682752040746628,1.3856775990631405,0.21017181953344677,2572.457999999984,-0.00033114271009737764,0.8372524181235281,1.0011083167671013,988
