cycle_number,voltage_mean,voltage_std,voltage_kurtosis,voltage_skewness,CC_Q,CC_charge_time,voltage_slope,voltage_entropy,current_mean,current_std,current_kurtosis,current_skewness,CV_Q,CV_charge_time,current_slope,current_entropy,SOH,RUL
1,4.128473303607993,0.1412304477217555,-1.1575012956131476,0.14315873762218836,0.09334896504878998,1400.2312312312424,0.00034713942675314665,0.9970478630413088,0.06235152525589504,0.05655108907373793,1.1573866307303593,1.4137742350680833,0.01528458297252655,887.6042042042245,-0.00019402852283305263,0.8441867712229694,1.0463895897070568,832
2,4.129134679162824,0.14105538761274433,-1.1572849888753587,0.14312846239025195,0.09317712485790253,1397.6533033033484,0.00034734874335584485,0.9970478630413088,0.06256405898633806,0.05667767052740024,1.2387626921931814,1.4293539074295896,0.015195697546005249,881.23225225223,-0.00019563101112231342,0.843562752667133,1.0456666350364685,831
3,4.1284129692090525,0.1409932808171783,-1.157443191014265,0.14242380897956278,0.09318184852600098,1397.724174174131,0.00034718307747707775,0.9970478630413088,0.06269057794533511,0.05713140609553081,1.2256444821959755,1.430075955452694,0.015323832631111145,886.0149849849986,-0.00019601267287484408,0.8423018369662082,1.0451707988977432,830
4,4.12817058853201,0.14086060340652637,-1.1578267920084977,0.14216013692376459,0.0931052565574646,1396.5754754754598,0.00034714333546564106,0.9970478630413088,0.06291321935033069,0.05714486451855073,1.1347742257703946,1.410388520168015,0.015388831496238708,885.2868268268066,-0.00019659236846517533,0.8436022087405265,1.0446416834990184,829
5,4.128766856277198,0.14097561362857197,-1.1588305507766827,0.14087654589235518,0.09378543496131897,1406.7779379379936,0.0003448483683318483,0.9969502363197039,0.06281218596009744,0.05729632266324297,1.2539538084398014,1.4357340721718792,0.015347033739089966,886.6663763764082,-0.00019627186704814856,0.8398988586960359,1.0469332337379456,828
6,4.128184251110963,0.1409397796725024,-1.1587532432721215,0.1395243113885614,0.09339024126529694,1400.8503703704337,0.00034630155760417874,0.9971237796673876,0.06344358651568333,0.0578168501783576,1.2301536400588917,1.4297873738136428,0.015309303998947144,875.5314814815065,-0.00020081278274875449,0.8432006631550462,1.0461542755365372,827
7,4.128722667694092,0.1409915940423175,-1.1579724232984985,0.14014463823046489,0.09335686266422272,1400.3496296296362,0.0003465484722139615,0.9971237796673877,0.06278475790074275,0.0568981717720797,1.1187170332495384,1.4032154884086854,0.015187248587608337,875.2185185184935,-0.00019826996314087087,0.8441886179781669,1.0454333076874416,826
8,4.128249775279652,0.14078008703050118,-1.1585078953406236,0.13961272485919637,0.09325335919857025,1398.7970370370895,0.00034641609354768094,0.9971237796673876,0.0633118554388964,0.05733349229496881,1.0749821053694468,1.3946244011031765,0.015302732586860657,874.2481481481809,-0.00020013899815351255,0.847488415774534,1.0449182242155075,825
9,4.128753671710123,0.1412281237304496,-1.1573321605411309,0.14044310272834784,0.09348396956920624,1402.256216216134,0.0003466615523270758,0.997058440192921,0.06292493166653691,0.05687060436713704,1.1535444527896361,1.4082573146435677,0.015086263418197632,868.7378578578355,-0.00019962928287956905,0.8449076749979182,1.0444868355989456,824
10,4.129244042722971,0.14127702997216465,-1.1572921108946774,0.14039336886881312,0.09346315264701843,1401.9440540540963,0.0003468590520637633,0.997058440192921,0.06255733460389279,0.056365718478899554,1.1520105679109083,1.4066780278590276,0.015000760555267334,868.5444644644158,-0.00019797569937097216,0.8424892031045944,1.0440846284230552,823
